Chrom	Start	End	Name
chr19	19174802	19223841	NM_178526
chr19	19144386	19168987	NM_033415
chr19	19230424	19249310	NM_017814
chr19	19144386	19168987	NM_001199196
chr19	19230424	19249310	NM_001256766
chr19	19292684	19303400	NM_001145783
chr19	19287712	19303400	NM_001145784
chr19	19322781	19363061	NM_004386
chr19	19375173	19384074	NM_001001524
chr19	19366451	19373596	NM_023002
chr19	19303007	19312678	NM_003721
chr19	19303007	19312678	NM_134440
chr19	19303574	19312678	NM_001278728
chr19	19303007	19312678	NM_001278727
chr19	19312219	19314238	NM_176880
chr19	19312219	19314238	NM_001300945
chr19	19431629	19469563	NM_015329
chr19	19649073	19657468	NM_153221
chr19	19639669	19648393	NM_001190328
chr19	19625027	19626469	NM_032037
chr19	19627018	19639013	NM_015965
chr19	19639669	19648393	NM_198537
chr19	19576148	19619741	NM_001300946
chr19	19672515	19729725	NM_025245
chr19	19740281	19754476	NM_016573
chr19	19672515	19729725	NR_038198
chr19	19756009	19774503	NM_020410
chr19	19734465	19739039	NM_004720
chr19	19740281	19754476	NM_001288999
chr19	19740281	19754476	NM_001288998
chr19	19821280	19843921	NM_021030
chr19	19867180	19887222	NR_026956
chr19	20011721	20046382	NM_031218
chr19	19976713	20004293	NM_021047
chr19	20115226	20150277	NM_033196
chr19	20115226	20150064	NM_001077349
chr19	20278022	20311299	NM_052852
chr19	20188802	20231977	NM_007138
chr19	20510080	20510163	NR_036053
chr19	20579239	20579322	NR_036053
chr19	20578625	20607771	NR_036455
chr19	20720797	20748626	NM_001159293
chr19	21106058	21126783	NM_001256172
chr19	21106058	21133503	NM_003429
chr19	21106058	21126783	NR_045830
chr19	21106058	21133503	NM_001256173
chr19	21106058	21133503	NM_001256171
chr19	21264952	21307883	NM_182515
chr19	21264952	21307883	NR_117088
chr19	21264952	21307883	NR_117087
chr19	21264952	21307883	NR_117086
chr19	21579920	21591601	NM_145326
chr19	21579920	21610296	NM_175910
chr19	21541734	21571384	NR_027130
chr19	21579920	21610296	NM_001076678
chr19	21688436	21721079	NM_001001415
chr19	21666516	21686040	NR_037194
chr19	21987750	22019010	NM_003423
chr19	21987750	22019010	NM_001256654
chr19	21933546	21936240	NR_024523
chr19	21906842	21950430	NM_173531
chr19	22235265	22273903	NM_033468
chr19	22361902	22379753	NM_001001411
chr19	22469251	22499978	NM_001242680
chr19	22573898	22605148	NM_001098626
chr19	22790817	22791303	NR_103470
chr19	22779058	22786352	NR_033899
chr19	22703796	22710751	NR_110427
chr19	22715427	22716296	NR_110663
chr19	22715427	22716296	NR_110664
chr19	22817125	22850472	NM_020855
chr19	23157684	23186010	NM_001267716
chr19	23299776	23330014	NM_001277403
chr19	23237624	23244067	NR_110745
chr19	23406606	23433172	NR_045525
chr19	23437855	23457053	NR_103741
chr19	23437855	23457053	NR_103742
chr19	23540497	23578362	NM_003430
chr19	23540497	23578362	NM_001300951
chr19	23921996	23941693	NM_138286
chr19	24097683	24116769	NM_001244038
chr19	24344994	24346249	NR_003603
chr19	24269961	24312769	NM_001278664
chr19	24269961	24312769	NM_001278678
chr19	24269961	24290154	NM_001278665
chr19	24269961	24312769	NM_001278662
chr19	24269961	24312769	NM_203282
chr19	28281400	28284848	NR_027301
chr19	28284374	28297688	NR_110691
chr19	28284374	28297688	NR_110688
chr19	28284374	28297688	NR_110689
chr19	28284802	28297688	NR_110687
chr19	28284802	28297688	NR_110690
chr19	29456037	29460055	NR_027318
chr19	29459374	29461579	NR_110760
chr19	29493461	29504862	NR_040036
chr19	29698166	29704136	NM_006003
chr19	30017490	30055226	NM_001146339
chr19	30097169	30108162	NR_027368
chr19	30097169	30108162	NM_006627
chr19	30156326	30166383	NM_024310
chr19	30189792	30206452	NM_031448
chr19	30189792	30206452	NM_001282931
chr19	30189792	30206696	NM_001256047
chr19	30189792	30206452	NM_001282930
chr19	30189792	30205963	NM_001282929
chr19	30189792	30206452	NM_001256046
chr19	30189792	30205963	NM_001031726
chr19	30302900	30315215	NM_001238
chr19	30433145	30507519	NM_003796
chr19	30433145	30507519	NR_045557
chr19	30414550	30507519	NM_001252641
chr19	31765850	31840190	NM_020856
chr19	32079094	32084456	NM_001278578
chr19	32083186	32084456	NM_001205273
chr19	32079094	32084456	NM_001278577
chr19	32079094	32084456	NM_001278576
chr19	32079094	32084456	NM_001278575
chr19	32592997	32596822	NR_110694
chr19	32516767	32530759	NR_110673
chr19	32516767	32530759	NR_110674
chr19	32516767	32539805	NR_110675
chr19	32880955	32896445	NR_046201
chr19	32836513	32878573	NM_014910
chr19	32836513	32878573	NM_001136156
chr19	33072093	33078358	NM_004708
chr19	33166312	33169206	NM_207391
chr19	33210678	33281714	NM_001110822
chr19	33182866	33204702	NM_001105570
chr19	33321418	33360683	NM_001243036
chr19	33321418	33360683	NM_001126335
chr19	33321418	33360683	NM_014270
chr19	33463122	33468401	NM_001300978
chr19	33463122	33468401	NM_152266
chr19	33622997	33666703	NM_173479
chr19	33571785	33621318	NM_018025
chr19	33790839	33793470	NM_001287435
chr19	33790839	33793470	NM_001287424
chr19	33699569	33716756	NM_019849
chr19	33685598	33699773	NM_002333
chr19	33790839	33793470	NM_004364
chr19	33793762	33795963	NR_026887
chr19	33790839	33793470	NM_001285829
chr19	33865429	33873592	NM_001252296
chr19	33864574	33873592	NM_001806
chr19	34287750	34306666	NM_024076
chr19	34287750	34306666	NM_001129994
chr19	34287750	34306666	NM_001129995
chr19	34663351	34720420	NM_001114093
chr19	34663351	34720420	NM_015578
chr19	34745455	34846471	NM_014686
chr19	34919267	34960798	NM_005499
chr19	34972879	34992085	NM_001080436
chr19	34895302	34917072	NM_032346
chr19	35084345	35085490	NM_001025591
chr19	35067637	35068596	NR_027620
chr19	35225479	35233774	NM_001145665
chr19	35168543	35177302	NM_001289187
chr19	35168543	35177302	NM_001289186
chr19	35168543	35177302	NM_018443
chr19	35168543	35177302	NR_110322
chr19	35136777	35136957	NR_045208
chr19	35168543	35177302	NM_018675
chr19	35168543	35177302	NM_001289192
chr19	35168543	35177302	NM_001289191
chr19	35168543	35177302	NM_001289190
chr19	35168543	35177302	NM_001289189
chr19	35168543	35177302	NM_001289188
chr19	35168543	35177302	NM_001289185
chr19	35168543	35177302	NM_001289184
chr19	35168543	35177302	NM_001289183
chr19	35168543	35177302	NM_001289182
chr19	35168543	35177302	NM_001289181
chr19	35168543	35177302	NM_001012320
chr19	35225479	35233774	NM_001029997
chr19	35307057	35323773	NR_033982
chr19	35417806	35436076	NM_194325
chr19	35417806	35436076	NM_001099438
chr19	35491245	35517373	NM_001136199
chr19	35417806	35436076	NM_001099437
chr19	35447257	35454953	NM_175872
chr19	35413918	35417730	NR_110749
chr19	35491245	35517373	NM_020895
chr19	35417806	35436076	NR_024018
chr19	35606731	35615228	NM_005971
chr19	35549962	35597208	NR_024562
chr19	35606731	35615228	NM_001136012
chr19	35606731	35615228	NM_001136011
chr19	35634153	35645205	NM_022006
chr19	35606731	35615228	NM_021910
chr19	35531409	35557477	NM_002151
chr19	35531409	35557477	NM_182983
chr19	35615416	35626178	NM_139284
chr19	35606731	35612569	NM_001136010
chr19	35606731	35615228	NM_001136007
chr19	35629692	35633959	NM_021902
chr19	35630362	35633959	NM_005031
chr19	35563704	35597175	NR_024561
chr19	35606731	35614107	NM_001136008
chr19	35606731	35612569	NM_001136009
chr19	35629896	35633959	NM_001278717
chr19	35521591	35531353	NM_001037
chr19	35613603	35613668	NR_106947
chr19	35521591	35525174	NM_199037
chr19	35630537	35633959	NM_001278718
chr19	35759895	35770718	NM_003367
chr19	35739558	35758867	NM_015925
chr19	35739558	35758867	NM_205835
chr19	35739558	35758867	NM_205834
chr19	35773409	35776045	NM_021175
chr19	35715703	35719628	NM_152481
chr19	35759895	35770718	NM_207291
chr19	35739558	35758867	NM_001260490
chr19	35739558	35758867	NM_001260489
chr19	35842444	35843367	NM_005303
chr19	35820071	35838264	NM_001185100
chr19	35820071	35838264	NM_001771
chr19	35782988	35804709	NM_001199216
chr19	35820071	35838264	NM_001185099
chr19	35849487	35851389	NM_005304
chr19	35820071	35838264	NM_001185101
chr19	35820068	35838260	NM_001278417
chr19	35782988	35804709	NM_080600
chr19	35782988	35804709	NM_002361
chr19	35896508	35907742	NR_040046
chr19	35836415	35836530	NR_049828
chr19	35940616	35942669	NM_005306
chr19	35988118	35992813	NM_001035516
chr19	36014268	36019253	NM_001166035
chr19	35988118	36001412	NR_033746
chr19	35994205	36004560	NM_001190348
chr19	36024313	36036221	NM_014364
chr19	35988118	36001391	NM_001126059
chr19	35988118	36004560	NM_001190347
chr19	35988118	36004560	NM_033317
chr19	35994205	36004560	NM_001190349
chr19	35978225	35981433	NM_001244847
chr19	36014268	36019253	NM_001166034
chr19	36036501	36038429	NM_032635
chr19	35988118	36004560	NM_001126056
chr19	35994205	36004560	NM_001126058
chr19	35994205	36004560	NM_001126057
chr19	35978225	35981433	NM_207392
chr19	36031639	36036931	NR_038396
chr19	36036501	36038429	NM_001242597
chr19	36036501	36038429	NM_001242598
chr19	36014268	36019253	NM_198538
chr19	36103645	36116251	NM_015302
chr19	36157417	36169387	NM_007000
chr19	36139124	36149686	NM_001863
chr19	36157417	36169387	NM_001281443
chr19	36119979	36128587	NM_024321
chr19	36158849	36164193	NR_046420
chr19	36088796	36092403	NR_110750
chr19	36132638	36135773	NM_014209
chr19	36132638	36135773	NM_001300974
chr19	36236477	36238056	NM_172341
chr19	36230150	36233351	NM_024660
chr19	36245466	36247930	NM_144617
chr19	36233427	36236343	NM_144987
chr19	36203829	36207940	NM_014383
chr19	36239261	36245420	NM_019104
chr19	36290891	36304201	NM_021232
chr19	36266416	36279724	NM_052948
chr19	36208920	36229781	NM_014727
chr19	36233427	36236343	NR_110171
chr19	36233427	36236343	NM_001040425
chr19	36266416	36279724	NM_001172630
chr19	36249043	36260077	NM_001039887
chr19	36279777	36288811	NR_104176
chr19	36233427	36236343	NR_110173
chr19	36236477	36238056	NM_001281532
chr19	36233427	36236343	NR_110172
chr19	36428021	36436097	NM_024509
chr19	36379142	36391552	NM_139239
chr19	36316273	36342895	NM_004646
chr19	36347951	36358048	NM_199179
chr19	36395302	36399211	NM_198125
chr19	36395302	36399211	NM_001173515
chr19	36393381	36395173	NM_014266
chr19	36395302	36399211	NM_001173514
chr19	36359400	36370699	NM_005166
chr19	36347951	36358048	NM_032123
chr19	36347809	36358048	NM_199180
chr19	36395302	36399211	NR_033390
chr19	36395302	36399211	NM_003332
chr19	36359400	36370699	NM_001024807
chr19	36393381	36395173	NM_001007469
chr19	36494001	36499672	NM_001039876
chr19	36494208	36499695	NM_001297735
chr19	36505561	36523797	NM_015526
chr19	36525886	36545664	NM_152658
chr19	36505561	36523573	NM_001199570
chr19	36500017	36505145	NM_001297701
chr19	36500022	36505141	NM_198867
chr19	36500021	36505141	NM_032878
chr19	36486089	36487220	NM_001042631
chr19	36505400	36536899	NM_001290056
chr19	36605887	36616849	NM_001281
chr19	36604610	36606206	NM_006233
chr19	36630917	36641255	NM_001749
chr19	36641823	36643771	NM_001864
chr19	36630917	36641255	NM_001003962
chr19	36602104	36604613	NM_001270948
chr19	36606729	36616850	NM_001300971
chr19	36705503	36729675	NM_001099639
chr19	36705503	36729675	NM_007145
chr19	36803962	36822620	NR_038279
chr19	36810617	36822620	NR_038278
chr19	36705503	36729675	NM_001099638
chr19	36802244	36803570	NR_029389
chr19	36912075	36913799	NR_033748
chr19	36882860	36909550	NM_133466
chr19	37034516	37064197	NM_020951
chr19	37001588	37019248	NM_001166037
chr19	37001588	37019248	NM_001166036
chr19	37001588	37019248	NM_001166038
chr19	36980528	36981942	NR_036504
chr19	37001588	37019248	NM_001012756
chr19	37063971	37085618	NR_110704
chr19	37063971	37068817	NR_110706
chr19	37063971	37085618	NR_110703
chr19	37063971	37085618	NR_110705
chr19	37096206	37119499	NM_032825
chr19	37096206	37119499	NM_001256838
chr19	37176340	37178351	NR_110708
chr19	37176340	37178351	NR_110707
chr19	37128282	37157755	NM_001297623
chr19	37128282	37157755	NM_153257
chr19	37178513	37212238	NM_001300979
chr19	37180301	37212238	NM_152603
chr19	37309223	37328929	NM_001242802
chr19	37309223	37341169	NM_001242801
chr19	37234379	37263716	NM_001267779
chr19	37234379	37263716	NM_001193552
chr19	37288464	37319013	NR_040028
chr19	37288451	37319013	NR_040027
chr19	37309223	37329286	NM_206894
chr19	37309223	37341689	NM_001242800
chr19	37264019	37267980	NM_001294306
chr19	37379025	37406923	NM_001171979
chr19	37407230	37443645	NM_198539
chr19	37379025	37407193	NM_001037232
chr19	37407230	37443645	NM_001204837
chr19	37407230	37443645	NM_001204836
chr19	37407230	37443645	NM_001204835
chr19	37638339	37663643	NM_152655
chr19	37717365	37734574	NM_152604
chr19	37638339	37663643	NM_001288800
chr19	37656283	37663643	NR_110152
chr19	37672480	37701451	NM_152279
chr19	37638339	37663338	NM_199126
chr19	37825579	37855357	NM_181786
chr19	37756840	37759912	NR_029390
chr19	37902059	37958339	NM_152484
chr19	37988062	37997989	NR_110723
chr19	37958673	37976260	NM_001300993
chr19	37959959	37976260	NM_144694
chr19	38085730	38105079	NM_001172226
chr19	38042272	38105079	NM_152606
chr19	38055154	38085693	NM_001290314
chr19	38039850	38078248	NR_038247
chr19	38039850	38078248	NR_038248
chr19	38085730	38105079	NM_001172225
chr19	38042272	38078248	NR_038249
chr19	38042272	38078248	NR_038250
chr19	38055154	38085693	NM_016536
chr19	38229202	38270230	NM_001172689
chr19	38187263	38210089	NM_001172677
chr19	38229202	38270230	NM_152360
chr19	38158649	38183216	NM_152605
chr19	38229202	38270230	NM_001172691
chr19	38229202	38270230	NM_001172692
chr19	38229202	38270230	NM_001172690
chr19	38187263	38210691	NM_032689
chr19	38308050	38317278	NR_040013
chr19	38375462	38397346	NM_031951
chr19	38375462	38397346	NM_001291088
chr19	38314362	38345836	NR_040015
chr19	38755097	38783254	NM_001166103
chr19	38701645	38720354	NM_001135156
chr19	38741876	38747231	NM_033256
chr19	38755097	38783254	NM_021102
chr19	38701645	38714890	NM_004647
chr19	38794803	38795646	NM_033520
chr19	38741876	38747231	NM_001243947
chr19	38701645	38714890	NM_001289978
chr19	38701645	38714890	NM_001135155
chr19	38899697	38916945	NM_001146203
chr19	38899697	38916945	NM_001146207
chr19	38899697	38916945	NM_001146206
chr19	38880839	38890523	NM_001042522
chr19	38874991	38878668	NM_152657
chr19	38899697	38916945	NM_170604
chr19	38899697	38916945	NM_001146204
chr19	38899697	38916945	NM_001146205
chr19	38899697	38916945	NM_001146202
chr19	38865189	38874464	NM_002812
chr19	38826442	38861589	NM_021185
chr19	38893774	38899728	NM_174905
chr19	38810483	38819649	NM_004823
chr19	38880931	38890523	NR_073032
chr19	39078279	39108675	NM_001042600
chr19	39109713	39127599	NM_013234
chr19	39078279	39108675	NM_007181
chr19	39109713	39127599	NM_001300992
chr19	39261607	39264157	NM_002307
chr19	39292310	39303740	NM_006149
chr19	39279849	39282394	NM_001042507
chr19	39220831	39235114	NM_144691
chr19	39421347	39423659	NM_033362
chr19	39390339	39399534	NM_001243116
chr19	39369194	39384795	NR_034146
chr19	39369194	39390463	NM_012237
chr19	39358471	39368919	NM_001195833
chr19	39421593	39423659	NM_033363
chr19	39405903	39421536	NM_001145901
chr19	39405903	39421536	NM_017827
chr19	39369194	39390502	NM_001193286
chr19	39421593	39423659	NM_021107
chr19	39327027	39340617	NM_001533
chr19	39358471	39368919	NM_198445
chr19	39369194	39390502	NM_030593
chr19	39390569	39399534	NM_002503
chr19	39390569	39399534	NR_040515
chr19	39432040	39443327	NM_148169
chr19	39399619	39402798	NM_001243212
chr19	39327027	39342979	NM_001005335
chr19	39514662	39523198	NM_178820
chr19	39687603	39692522	NM_001001414
chr19	39616419	39670046	NM_005884
chr19	39693561	39694906	NM_001080468
chr19	39616419	39670046	NM_001014832
chr19	39616419	39670046	NM_001014835
chr19	39616419	39670046	NM_001014831
chr19	39616419	39670046	NM_001014834
chr19	39786964	39789312	NM_172140
chr19	39736953	39739496	NR_074079
chr19	39736953	39739496	NM_001276254
chr19	39734271	39735611	NM_172139
chr19	39797456	39805976	NM_020862
chr19	39759156	39760732	NM_172138
chr19	39818996	39826726	NM_001301008
chr19	39818996	39826726	NM_004877
chr19	39881962	39891203	NM_017592
chr19	39900262	39900318	NR_039755
chr19	39897486	39900052	NM_003407
chr19	39876269	39881835	NM_019088
chr19	39903749	39919055	NM_022835
chr19	39936185	39967308	NM_001130825
chr19	39923846	39926618	NM_001020
chr19	39936185	39967308	NM_001130824
chr19	39876269	39881835	NM_001256826
chr19	39936185	39967308	NM_001111020
chr19	39876269	39881835	NR_046384
chr19	39936287	39967308	NM_003169
chr19	40093168	40098114	NM_013268
chr19	40005752	40011326	NM_182704
chr19	40029446	40030838	NM_153232
chr19	39989556	39999121	NM_203486
chr19	39989556	39999121	NM_016941
chr19	40021629	40023494	NM_152361
chr19	40146533	40151287	NM_001190441
chr19	40194945	40200088	NM_203471
chr19	40170013	40177013	NR_034156
chr19	40194945	40200088	NM_020129
chr19	40221892	40228669	NM_001828
chr19	40129324	40133041	NR_026870
chr19	40325092	40337054	NM_001436
chr19	40267233	40276775	NM_001143832
chr19	40320355	40320442	NR_106777
chr19	40315986	40324873	NM_004714
chr19	40315986	40324873	NM_006483
chr19	40315986	40324873	NM_006484
chr19	40476911	40487671	NM_153001
chr19	40476911	40487671	NM_006503
chr19	40502942	40526948	NM_001297763
chr19	40578898	40596845	NM_001142578
chr19	40575058	40596845	NM_001142579
chr19	40502942	40526948	NM_178544
chr19	40578898	40596845	NM_001142577
chr19	40534166	40562115	NM_001005851
chr19	40578898	40596810	NM_001010880
chr19	40721964	40724306	NM_152479
chr19	40697650	40721482	NM_002446
chr19	40728114	40732597	NM_024877
chr19	40854331	40884397	NM_001031696
chr19	40854331	40884397	NM_012268
chr19	40826966	40854434	NM_001256440
chr19	40865548	40884397	NM_001291311
chr19	40788449	40788548	NR_030371
chr19	40826966	40854316	NR_046202
chr19	40826966	40854316	NM_001256441
chr19	40875752	40875814	NR_106854
chr19	40928408	40931932	NM_013376
chr19	40946747	40948505	NM_013368
chr19	40899670	40919271	NM_020956
chr19	40899670	40919271	NM_181882
chr19	40946747	40950282	NM_203344
chr19	40953690	40971725	NM_000713
chr19	41099071	41135725	NM_003573
chr19	41082756	41097305	NM_138392
chr19	41036394	41066658	NM_025213
chr19	41107276	41135725	NM_001042545
chr19	41103140	41135725	NM_001042544
chr19	41223007	41246765	NM_025194
chr19	41281081	41283398	NM_001202553
chr19	41171811	41196563	NM_004756
chr19	41197433	41221011	NM_001142555
chr19	41197433	41222790	NM_024876
chr19	41256758	41271297	NM_004596
chr19	41171811	41196027	NM_001289980
chr19	41281281	41283398	NM_006533
chr19	41171811	41196563	NM_001289979
chr19	41246760	41255828	NM_198476
chr19	41305047	41314346	NM_080732
chr19	41305333	41314346	NM_053046
chr19	41396730	41406413	NR_040249
chr19	41349442	41356352	NM_000762
chr19	41381343	41388657	NM_000764
chr19	41381343	41388657	NM_030589
chr19	41497203	41524301	NM_000767
chr19	41430169	41456565	NR_001278
chr19	41594355	41602100	NM_000766
chr19	41620352	41634281	NM_000774
chr19	41725103	41767672	NM_001699
chr19	41699114	41713444	NM_030622
chr19	41732659	41767672	NM_001278599
chr19	41725103	41767672	NM_021913
chr19	41903693	41930910	NM_000709
chr19	41869870	41889987	NM_001098825
chr19	41882437	41889987	NM_001098824
chr19	41860321	41870078	NM_030578
chr19	41882437	41889987	NM_001098823
chr19	41882437	41889987	NM_001098821
chr19	41892275	41903256	NM_020158
chr19	41836435	41859838	NM_000660
chr19	41883168	41889987	NM_001042595
chr19	41903693	41930910	NM_001164783
chr19	41931263	41934635	NM_198540
chr19	41816093	41830788	NM_052848
chr19	41882437	41889987	NM_001098822
chr19	41949062	41950670	NM_001130514
chr19	41960073	42006554	NR_040109
chr19	42041859	42043266	NR_110724
chr19	42177234	42192206	NM_006890
chr19	42177234	42192206	NM_001291485
chr19	42082530	42093197	NM_033543
chr19	42125343	42133442	NM_001817
chr19	42082530	42093197	NM_001098506
chr19	42082530	42093197	NM_001290113
chr19	42300521	42315591	NM_001277163
chr19	42300521	42315591	NM_001815
chr19	42259427	42276113	NM_002483
chr19	42212529	42234341	NM_004363
chr19	42212529	42234341	NM_001291484
chr19	42300521	42315591	NR_102333
chr19	42341147	42348736	NM_173506
chr19	42363987	42375484	NM_001022
chr19	42460832	42463528	NM_006423
chr19	42388445	42411604	NM_199002
chr19	42381189	42385439	NM_001783
chr19	42387266	42411604	NM_004706
chr19	42381189	42385439	NM_021601
chr19	42341147	42347794	NM_001291419
chr19	42349085	42356397	NM_001040283
chr19	42373696	42373768	NR_106855
chr19	42387266	42411604	NM_198977
chr19	42502467	42569957	NM_002088
chr19	42470733	42498428	NM_001256214
chr19	42470733	42497619	NM_001256213
chr19	42470733	42498428	NM_152296
chr19	42580289	42585720	NM_022752
chr19	42505940	42569967	NM_001301030
chr19	42702744	42721944	NR_073052
chr19	42636780	42641251	NR_038332
chr19	42702744	42724304	NM_001270614
chr19	42702744	42721944	NM_133328
chr19	42637596	42637665	NR_036208
chr19	42702744	42721944	NR_073051
chr19	42702744	42721944	NR_073049
chr19	42702744	42721944	NR_073048
chr19	42702744	42724304	NR_073047
chr19	42702744	42721944	NR_073050
chr19	42702744	42721944	NR_073046
chr19	42702744	42721944	NM_001270615
chr19	42801184	42806929	NM_001145939
chr19	42801184	42806952	NM_001145940
chr19	42817476	42829214	NM_173633
chr19	42788816	42799949	NM_015125
chr19	42734337	42746736	NM_019884
chr19	42801184	42806796	NM_002573
chr19	42806283	42814973	NM_199285
chr19	42855282	42855357	NR_107044
chr19	42751712	42758787	NM_001301035
chr19	42751712	42759316	NM_006494
chr19	42905658	42931578	NM_005357
chr19	42901279	42912604	NR_126041
chr19	42891170	42894444	NM_032488
chr19	42932694	42947136	NM_198477
chr19	43011457	43032661	NM_001184813
chr19	43084394	43099082	NM_001816
chr19	43011457	43032661	NM_001712
chr19	43011457	43032661	NM_001184816
chr19	43011457	43032661	NM_001184815
chr19	43011457	43032661	NM_001205344
chr19	43011457	43032661	NM_001024912
chr19	43225793	43244668	NM_021016
chr19	43256838	43269831	NM_001130167
chr19	43370612	43383871	NM_001184826
chr19	43371357	43383871	NM_006905
chr19	43258384	43269831	NM_182707
chr19	43370612	43383871	NM_001184825
chr19	43341148	43359870	NR_026824
chr19	43326014	43331030	NR_036584
chr19	43256838	43269831	NM_001130168
chr19	43371344	43383819	NM_001297773
chr19	43407767	43422076	NM_002782
chr19	43428283	43441330	NM_001290042
chr19	43428283	43441330	NM_001206650
chr19	43428283	43441330	NM_002783
chr19	43406233	43422076	NM_001031850
chr19	43568361	43586893	NM_031246
chr19	43696853	43709926	NM_001276495
chr19	43696853	43709926	NM_002780
chr19	43671894	43690688	NM_001130014
chr19	43757433	43773715	NM_001301709
chr19	43671894	43690688	NM_002781
chr19	43757433	43773715	NM_001301708
chr19	43757433	43773715	NM_002784
chr19	43757433	43773715	NM_001301707
chr19	43715942	43752798	NR_033888
chr19	43696853	43709926	NM_213633
chr19	43857810	43867324	NM_020406
chr19	43853207	43853700	NR_026881
chr19	43964945	43969831	NM_014400
chr19	43979254	44008985	NM_198850
chr19	43919034	43922767	NM_001130011
chr19	44010870	44031396	NM_014297
chr19	44116252	44118650	NM_001145641
chr19	44100737	44104587	NM_001145347
chr19	44084695	44086256	NM_001193622
chr19	44080951	44086256	NM_001193621
chr19	44100543	44104587	NM_024327
chr19	44126521	44143991	NM_145296
chr19	44111375	44124014	NM_182498
chr19	44088518	44100287	NM_001007561
chr19	44047463	44079730	NM_006297
chr19	44235300	44259142	NM_019108
chr19	44270684	44285409	NM_002250
chr19	44220213	44224169	NM_019612
chr19	44331472	44353050	NM_181845
chr19	44395955	44405955	NR_038334
chr19	44376514	44384288	NM_001033719
chr19	44331443	44353050	NM_001297752
chr19	44488321	44502477	NM_001260488
chr19	44488321	44502477	NM_001260487
chr19	44455396	44471752	NM_013359
chr19	44529493	44537262	NM_001129996
chr19	44507076	44518072	NM_006300
chr19	44455374	44471752	NM_001297588
chr19	44488321	44502477	NM_003445
chr19	44529493	44537262	NM_013360
chr19	44488321	44502477	NM_198089
chr19	44488321	44502477	NM_001260486
chr19	44501047	44507022	NR_110727
chr19	44455374	44471752	NM_001297589
chr19	44645709	44664462	NM_006630
chr19	44669248	44679582	NM_015919
chr19	44669316	44681838	NM_001032372
chr19	44645709	44664462	NM_001144824
chr19	44576296	44591623	NM_001037813
chr19	44669214	44679582	NM_001146220
chr19	44617547	44637255	NM_013362
chr19	44598481	44612479	NM_013398
chr19	44609491	44617336	NR_033341
chr19	44669248	44681838	NM_001032373
chr19	44669248	44679582	NM_001032374
chr19	44764032	44779470	NM_001207005
chr19	44790500	44809178	NM_004234
chr19	44716680	44741421	NM_001289171
chr19	44716680	44741421	NM_001289167
chr19	44716680	44741421	NM_001289168
chr19	44716680	44741421	NM_001289170
chr19	44764066	44779470	NM_181756
chr19	44716680	44741421	NM_001289172
chr19	44716680	44741421	NM_001289166
chr19	44716680	44741421	NM_182490
chr19	44716680	44741421	NM_001289173
chr19	44716680	44741421	NM_001289169
chr19	44830705	44860856	NM_013380
chr19	44930422	44952665	NR_103551
chr19	44830705	44860856	NM_001083335
chr19	44889807	44905777	NM_001291489
chr19	44930422	44952665	NM_014518
chr19	44930422	44952766	NM_001278510
chr19	44889807	44905777	NM_001291488
chr19	44889807	44905777	NM_001291491
chr19	44889807	44905777	NM_152354
chr19	44889807	44905777	NM_001291490
chr19	45041044	45060150	NR_027754
chr19	45010210	45033548	NM_001102599
chr19	45010210	45033548	NM_001102600
chr19	45010210	45033548	NM_001102597
chr19	45010210	45033548	NM_001102598
chr19	44978644	45004575	NM_001278508
chr19	44978644	45004575	NM_001278509
chr19	44978644	45004575	NM_001288759
chr19	44978644	45004575	NM_001288760
chr19	44978644	45004575	NM_001288761
chr19	44978644	45004575	NM_001288762
chr19	44978644	45004575	NM_001291633
chr19	44978644	45004575	NM_013256
chr19	45156955	45157002	NR_039756
chr19	45202420	45213986	NM_001039213
chr19	45147097	45169428	NM_001135768
chr19	45174723	45187627	NM_001127893
chr19	45147097	45169428	NM_006505
chr19	45116939	45140081	NM_001205280
chr19	45147097	45162362	NM_001135770
chr19	45147097	45169428	NM_001135769
chr19	45174723	45187627	NM_020219
chr19	45312315	45324678	NM_005581
chr19	45251977	45263301	NM_005178
chr19	45281125	45303903	NM_012116
chr19	45281125	45303903	NM_001130852
chr19	45261913	45261978	NR_107052
chr19	45312315	45324678	NM_001013257
chr19	45394476	45406946	NM_006114
chr19	45394476	45406946	NM_001128917
chr19	45394476	45406946	NM_001128916
chr19	45445494	45452822	NR_037932
chr19	45409038	45412650	NM_000041
chr19	45449238	45452822	NM_000483
chr19	45417920	45422606	NM_001645
chr19	45445494	45448753	NM_001646
chr19	45430059	45434643	NR_028412
chr19	45430059	45434643	NR_028413
chr19	45430059	45434643	NR_028414
chr19	45582529	45594782	NM_024707
chr19	45574757	45579688	NM_145288
chr19	45504706	45541456	NM_006509
chr19	45542297	45574214	NM_007056
chr19	45542297	45574214	NM_001278439
chr19	45582517	45594782	NM_001007270
chr19	45542297	45574214	NR_103529
chr19	45582529	45594782	NM_001007269
chr19	45715878	45737469	NM_138568
chr19	45666185	45681501	NM_024108
chr19	45666185	45681501	NM_001270891
chr19	45666185	45681501	NM_001270893
chr19	45666185	45681501	NM_001270892
chr19	45682002	45685058	NM_212550
chr19	45653007	45663408	NM_198478
chr19	45754515	45808541	NM_001199867
chr19	45754515	45808541	NM_031417
chr19	45862022	45873845	NM_001130867
chr19	45809670	45826235	NM_001824
chr19	45843997	45854778	NM_177417
