Chrom	Start	End	Name
chr2	75675518	75704641	NM_010902
chr2	75659258	75669407	NM_053263
chr2	75659289	75665756	NR_033513
chr2	75976171	75978179	NM_001081228
chr2	75935849	75938462	NM_028235
chr2	75979105	75981967	NM_030188
chr2	76369983	76383767	NM_153405
chr2	76353941	76360453	NM_009989
chr2	76499005	76541530	NM_001290735
chr2	76629936	76647994	NM_011871
chr2	76663033	76673098	NM_010222
chr2	76650272	76658554	NM_001080711
chr2	77895652	77946356	NM_030560
chr2	77895652	77946356	NM_172667
chr2	77895652	77946356	NM_001290740
chr2	79332490	79428988	NM_001048176
chr2	79452640	79456636	NM_010894
chr2	79635424	79672964	NM_080558
chr2	79707779	79818546	NR_110979
chr2	79707779	79810740	NM_001290744
chr2	79707779	79810740	NM_172420
chr2	79707779	79810740	NR_110980
chr2	79707779	79818546	NM_001290743
chr2	79859024	79908399	NM_001009979
chr2	79859024	79908399	NM_001009978
chr2	80292469	80295358	NM_177256
chr2	80411969	80447396	NM_011356
chr2	80391363	80398216	NR_040370
chr2	80500511	80581182	NM_016965
chr2	80500511	80581182	NM_001290745
chr2	80639263	80660071	NM_001190179
chr2	80638811	80660071	NM_027091
chr2	80617213	80631661	NM_024438
chr2	80628704	80628790	NR_030454
chr2	83644577	83664616	NM_026934
chr2	83812727	83881358	NM_175514
chr2	83915078	83941226	NM_027964
chr2	84432859	84474174	NM_011576
chr2	84440722	84476759	NM_001177319
chr2	84440722	84476775	NM_001177320
chr2	84500747	84506873	NR_046046
chr2	84669220	84670708	NM_001033166
chr2	84600780	84650740	NM_001085449
chr2	84600780	84650740	NM_001085448
chr2	84659078	84668781	NM_001145100
chr2	84669220	84670708	NM_001037279
chr2	84600780	84650740	NM_007615
chr2	84600780	84650740	NM_001085450
chr2	84600780	84650510	NM_001085453
chr2	84687919	84715164	NM_144887
chr2	84734203	84737877	NM_001005342
chr2	84741114	84741178	NR_029544
chr2	84678401	84688215	NM_025885
chr2	84765359	84775429	NM_009776
chr2	84723121	84727268	NM_133840
chr2	84839407	84863586	NM_001081349
chr2	84840625	84863586	NM_001083809
chr2	84811175	84822652	NM_024230
chr2	84871945	84886692	NM_199223
chr2	84827020	84830213	NM_013899
chr2	84840322	84863586	NM_024497
chr2	84996551	85035834	NM_145526
chr2	85037119	85047114	NM_182990
chr2	84936645	84958509	NM_021398
chr2	84980460	84983632	NM_008920
chr2	84988214	84993886	NM_016914
chr2	85037450	85047114	NM_001136081
chr2	85136359	85139923	NM_011784
chr2	85073613	85086461	NR_040504
chr2	85188070	85196699	NM_001033346
chr2	85399601	85400531	NM_146865
chr2	85413932	85414877	NM_146435
chr2	85438208	85439156	NM_146434
chr2	85429882	85430827	NM_146433
chr2	85330966	85331896	NM_001011785
chr2	85352994	85353924	NM_001011534
chr2	85579214	85580282	NM_146437
chr2	85484091	85518935	NM_001081664
chr2	85689430	85690372	NM_146866
chr2	85663376	85664455	NM_013728
chr2	85590509	85591521	NM_146436
chr2	85674210	85678741	NM_146570
chr2	85647362	85648319	NM_146573
chr2	85607963	85608908	NM_001011695
chr2	85849419	85850498	NM_146580
chr2	85776585	85777503	NM_146569
chr2	85822972	85823908	NM_146586
chr2	85721406	85722351	NM_146572
chr2	85753362	85754306	NM_207149
chr2	85785473	85786489	NM_146571
chr2	85759438	85760374	NM_146568
chr2	85840856	85841789	NM_147015
chr2	85799338	85800268	NM_001011758
chr2	85769802	85770720	NM_146762
chr2	85868593	85869541	NM_146589
chr2	85886801	85887737	NM_146587
chr2	85923269	85924193	NM_146584
chr2	85951064	85952039	NM_001011774
chr2	85975212	85976273	NM_001011852
chr2	85904068	85905052	NM_001005230
chr2	86074703	86075718	NM_207142
chr2	86007777	86008710	NM_146579
chr2	86020639	86044808	NM_146578
chr2	85991818	85992829	NM_001011759
chr2	86046443	86047466	NM_001011872
chr2	86084729	86085854	NM_001011532
chr2	86235870	86236833	NM_147014
chr2	86228009	86228969	NM_147012
chr2	86145790	86146732	NM_207561
chr2	86181149	86182109	NM_146583
chr2	86162002	86162947	NM_146577
chr2	86197802	86198750	NM_147017
chr2	86120223	86123037	NM_147013
chr2	86170870	86171815	NM_147011
chr2	86216757	86217708	NM_146582
chr2	86130701	86131661	NM_001011784
chr2	86159344	86160441	NM_001011777
chr2	86374462	86375410	NM_207563
chr2	86275558	86276485	NM_207562
chr2	86346825	86347764	NM_147021
chr2	86332415	86333354	NM_147019
chr2	86254764	86255691	NM_147016
chr2	86355358	86356437	NM_147018
chr2	86297817	86298756	NM_147010
chr2	86314342	86315285	NM_001177857
chr2	86445012	86446004	NM_146408
chr2	86413108	86414050	NM_207134
chr2	86482798	86483740	NM_146405
chr2	86385465	86386416	NM_146391
chr2	86422718	86423674	NM_147078
chr2	86455327	86456269	NM_001011735
chr2	86593884	86598809	NM_207674
chr2	86537965	86538913	NM_146407
chr2	86508460	86509402	NM_146406
chr2	86553180	86558138	NM_146409
chr2	86525661	86528427	NR_033507
chr2	86638764	86639718	NM_207135
chr2	86753794	86754736	NM_146847
chr2	86690031	86690973	NM_146846
chr2	86657514	86658456	NM_146590
chr2	86676398	86677331	NM_146592
chr2	86732674	86733610	NM_001011771
chr2	86806020	86806997	NM_181818
chr2	86890225	86892163	NM_146843
chr2	86850769	86851696	NM_146730
chr2	86785731	86786700	NM_146366
chr2	86828675	86829822	NM_146365
chr2	87001931	87002994	NM_207154
chr2	87021609	87022542	NM_146767
chr2	86922582	86923530	NM_146845
chr2	86988241	86989174	NM_146591
chr2	86977828	86978794	NM_146594
chr2	86958517	86959456	NM_146768
chr2	87135380	87136319	NM_146769
chr2	87107446	87108385	NM_146770
chr2	87092456	87093395	NM_146766
chr2	87071115	87072223	NM_146844
chr2	87048295	87049234	NM_146752
chr2	87149719	87150659	NM_146593
chr2	87033280	87034219	NM_001011825
chr2	87251839	87252941	NM_146297
chr2	87212893	87213874	NM_207565
chr2	87191688	87192645	NM_146661
chr2	87268845	87269769	NM_001011734
chr2	87418049	87419021	NM_146350
chr2	87371533	87372478	NM_146348
chr2	87308763	87309759	NM_207632
chr2	87357445	87358390	NM_147029
chr2	87387706	87388687	NM_147031
chr2	87508457	87510865	NM_178249
chr2	87489087	87492418	NM_178250
chr2	87457166	87458111	NM_146837
chr2	87544606	87545542	NM_146349
chr2	87532034	87532958	NM_206823
chr2	87434488	87435445	NM_147028
chr2	87634818	87635745	NM_146836
chr2	87645179	87646121	NM_146351
chr2	87655924	87658457	NM_147030
chr2	87671432	87672365	NM_146660
chr2	87628464	87629394	NM_146658
chr2	87606211	87608334	NM_146838
chr2	87575085	87576030	NM_001011836
chr2	87809821	87810799	NM_146320
chr2	87746160	87747180	NM_146642
chr2	87692880	87693947	NM_146659
chr2	87737386	87738322	NM_146639
chr2	87753055	87753991	NM_146637
chr2	87802390	87803335	NM_146293
chr2	87782535	87783486	NM_146646
chr2	87710971	87711904	NM_001011833
chr2	87902741	87903674	NM_146647
chr2	87942681	87943626	NM_146643
chr2	87896176	87897133	NM_146640
chr2	87857176	87858103	NM_146638
chr2	87867992	87868925	NM_001011834
chr2	87833040	87833985	NM_001011519
chr2	88070364	88071407	NM_146644
chr2	87990112	87991054	NM_146645
chr2	88034195	88035137	NM_054090
chr2	87961951	87968257	NM_146849
chr2	88024701	88025713	NM_146848
chr2	88005816	88006776	NM_146649
chr2	87973706	87974663	NM_054091
chr2	88049677	88050622	NM_001011835
chr2	88148983	88150083	NM_146294
chr2	88184878	88185817	NM_146531
chr2	88092854	88093966	NM_146641
chr2	88123361	88124993	NM_146650
chr2	88339566	88340514	NM_146771
chr2	88224079	88225030	NM_146532
chr2	88274108	88275047	NM_207566
chr2	88411626	88412689	NM_146918
chr2	88402008	88402932	NM_146917
chr2	88461341	88462253	NM_146529
chr2	88423087	88424023	NM_001011816
chr2	88391248	88392220	NM_001011868
chr2	88446018	88449121	NM_001011535
chr2	88525500	88526590	NM_146530
chr2	88559450	88560418	NM_146919
chr2	88486733	88487669	NM_146823
chr2	88591805	88592726	NM_146772
chr2	88700382	88701327	NM_146464
chr2	88682803	88683730	NM_146753
chr2	88677856	88678813	NM_001011517
chr2	88728652	88729597	NM_001005225
chr2	88851951	88852881	NM_146463
chr2	88817172	88818102	NM_146462
chr2	88794383	88795307	NM_146895
chr2	88745959	88746886	NM_207567
chr2	88755740	88756673	NM_146458
chr2	88829756	88832042	NM_146896
chr2	88767302	88768313	NM_001005227
chr2	88864606	88865530	NM_001001810
chr2	88972953	88980267	NM_146898
chr2	88958467	88959403	NM_207140
chr2	88909458	88910391	NM_146461
chr2	88896668	88897595	NM_146778
chr2	88987264	88988200	NM_146897
chr2	88929377	88930313	NM_001011804
chr2	89001347	89002290	NM_146459
chr2	89074153	89075089	NM_146899
chr2	89013126	89014062	NM_146893
chr2	89111574	89112510	NM_146902
chr2	89022994	89024099	NM_146901
chr2	89096937	89097963	NM_146900
chr2	89054488	89055424	NM_146818
chr2	89124793	89125729	NM_001011860
chr2	89248720	89249692	NM_146971
chr2	89144085	89151336	NM_146892
chr2	89170218	89171245	NM_146891
chr2	89193099	89194032	NM_146967
chr2	89339382	89340300	NM_146972
chr2	89325242	89326178	NM_146323
chr2	89362482	89363427	NM_146973
chr2	89296350	89297268	NM_146789
chr2	89302648	89303590	NM_146454
chr2	89282195	89283131	NM_001011761
chr2	89417493	89418411	NM_146970
chr2	89439269	89440343	NM_146808
chr2	89406129	89407077	NM_146790
chr2	89482188	89483133	NM_146455
chr2	89493293	89494346	NM_146968
chr2	89590068	89591146	NM_146792
chr2	89609088	89610153	NM_146966
chr2	89574711	89575773	NM_146788
chr2	89617167	89618245	NM_146791
chr2	89527490	89528408	NM_146969
chr2	89629939	89630896	NM_001011796
chr2	89656494	89657439	NM_146965
chr2	89751869	89752826	NM_146373
chr2	89721164	89722109	NM_207568
chr2	89666927	89667884	NM_001011529
chr2	89844065	89844971	NM_010990
chr2	89880827	89881757	NM_146982
chr2	89788405	89789350	NM_146476
chr2	89816327	89817260	NM_146977
chr2	89835022	89835943	NM_146983
chr2	90021137	90022064	NM_021368
chr2	90002407	90003322	NM_146974
chr2	90036920	90037850	NM_146343
chr2	89943183	89944113	NM_146341
chr2	89929810	89930746	NM_146978
chr2	89977779	89978712	NM_146981
chr2	90014931	90015852	NM_146794
chr2	89993394	89994315	NM_146474
chr2	90138179	90142293	NM_010980
chr2	90118666	90119596	NM_146342
chr2	90149018	90150036	NM_146985
chr2	90051413	90052322	NM_020515
chr2	90265510	90266428	NM_146793
chr2	90252068	90252986	NM_146984
chr2	90221566	90224471	NM_001270423
chr2	90221566	90224471	NM_146265
chr2	90295935	90296859	NM_146975
chr2	90281646	90282573	NM_146980
chr2	90322221	90325126	NM_001270423
chr2	90322221	90325126	NM_146265
chr2	90400639	90401674	NM_146263
chr2	90624623	90624643	NR_037297
chr2	90745369	90781020	NM_018828
chr2	90782743	90816231	NM_178755
chr2	90885785	90890526	NM_026161
chr2	90847154	90866634	NM_019758
chr2	90894635	90904721	NM_026688
chr2	90910712	90918050	NM_025576
chr2	90904785	90910560	NM_025991
chr2	91035626	91045729	NM_009023
chr2	91061780	91070315	NM_026721
chr2	91054015	91059438	NM_008948
chr2	91061780	91070315	NM_001290765
chr2	91061780	91070315	NR_110981
chr2	91202911	91214098	NM_007387
chr2	91184060	91195116	NM_001177730
chr2	91118143	91136516	NM_008653
chr2	91137359	91183047	NM_145527
chr2	91184060	91195035	NM_013839
chr2	91096796	91115756	NM_011355
chr2	91137359	91179321	NM_001177720
chr2	91137359	91183047	NM_001177719
chr2	91256812	91264680	NM_030880
chr2	91257328	91264680	NM_028733
chr2	91256812	91264680	NM_001289678
chr2	91265114	91277371	NM_023854
chr2	91237145	91238357	NR_015464
chr2	91265114	91277371	NM_001166024
chr2	91256164	91264680	NM_001289677
chr2	91457530	91479287	NM_001145857
chr2	91596080	91596178	NR_028553
chr2	91643687	91649791	NM_001033451
chr2	91674611	91710592	NM_145528
chr2	91710949	91721566	NM_178724
chr2	91650117	91672320	NM_001145902
chr2	91625319	91636414	NM_010168
chr2	91650117	91672320	NR_027373
chr2	91650117	91672320	NR_027372
chr2	91650117	91672320	NR_027371
chr2	91653207	91672320	NM_146124
chr2	91932821	91963563	NM_138306
chr2	91922188	91929829	NM_007699
chr2	91932826	91950348	NM_001166597
chr2	91929804	91932297	NM_010784
chr2	91929804	91931859	NM_001012336
chr2	91929804	91931702	NM_001012335
chr2	91929804	91932297	NM_001291483
chr2	91929804	91931859	NM_001291482
chr2	91929804	91931702	NM_001291481
chr2	91944869	91944930	NR_105965
chr2	92191976	92192074	NR_035480
chr2	92383675	92392683	NM_001202446
chr2	92383675	92392683	NM_001202445
chr2	92382917	92383603	NM_183112
chr2	92383675	92401263	NM_011162
chr2	92375238	92381220	NM_145122
chr2	92365045	92371057	NM_172670
chr2	92365045	92371057	NM_001290775
chr2	92365045	92371057	NM_001166633
chr2	92374675	92381220	NR_028114
chr2	92365045	92371057	NM_001290773
chr2	92365045	92371057	NM_001290774
chr2	92387383	92387446	NR_105966
chr2	92452764	92460518	NM_145832
chr2	92452764	92459794	NM_211358
chr2	92408891	92432308	NR_040621
chr2	92599706	92615252	NM_023850
chr2	92594601	92594676	NR_106081
chr2	92592205	92592277	NR_106080
chr2	92974905	93046144	NM_001177536
chr2	93029347	93033445	NR_110333
chr2	93419101	93452672	NM_001271462
chr2	93403546	93417830	NR_040529
chr2	93421928	93422007	NR_105967
chr2	93642433	93681339	NM_007442
chr2	93955809	93957100	NM_001145034
chr2	93855359	93869157	NM_001033452
chr2	93980033	93983575	NR_045827
chr2	93980633	94010730	NM_026944
chr2	94261299	94261399	NR_030431
chr2	94241363	94241453	NR_029752
chr2	94241377	94241442	NR_106139
chr2	94411726	94438147	NM_007466
chr2	94406706	94411680	NR_027831
chr2	101678419	101701668	NM_009424
chr2	101678419	101701668	NM_001303273
chr2	101624747	101632528	NM_009020
chr2	101638251	101649532	NM_009019
chr2	101714284	101797707	NM_175181
chr2	101714284	101838980	NM_001110849
chr2	101714284	101797707	NM_001083810
chr2	101886261	101901639	NM_029635
chr2	102449365	102451792	NM_010218
chr2	103073674	103092649	NM_019735
chr2	103338600	103372764	NR_040332
chr2	103424067	103450988	NM_010125
chr2	103453903	103485153	NM_009804
chr2	103721258	103761250	NM_153126
chr2	103767106	103797640	NM_001111291
chr2	103762944	103797078	NM_001111290
chr2	103762944	103797078	NM_001111289
chr2	103767106	103797078	NM_001111292
chr2	103762944	103797640	NM_016739
chr2	103969556	103981878	NM_001142336
chr2	103970286	103981878	NM_008505
chr2	103957994	103981878	NM_001142337
chr2	104027798	104055127	NM_020593
chr2	104027798	104063237	NM_212433
chr2	103970286	103981878	NM_001142335
chr2	104122768	104124746	NM_026634
chr2	104095800	104115410	NM_001111060
chr2	104095800	104115410	NM_007652
chr2	104428860	104428940	NR_035432
chr2	104559458	104568230	NR_040323
chr2	104559183	104571429	NR_040322
chr2	104679979	104712162	NM_177190
chr2	104713925	104716290	NM_001033768
chr2	104830740	104849850	NM_178695
chr2	104754792	104816696	NM_001123327
chr2	104999656	105017027	NM_145380
chr2	105126528	105173614	NM_144783
chr2	105385947	105399319	NM_009037
chr2	105676128	105697364	NM_013627
chr2	105668895	105697364	NM_001244201
chr2	105675512	105697364	NM_001244200
chr2	105668895	105697364	NM_001244198
chr2	105676128	105697364	NM_001244202
chr2	105657861	105661343	NR_117095
chr2	105966707	106003549	NM_026992
chr2	105966707	106003549	NR_033993
chr2	106463822	106523103	NR_040637
chr2	107056140	107059651	NM_008045
chr2	106962528	106974397	NM_001025102
chr2	106962528	106970391	NM_173750
chr2	107290588	107298504	NM_021275
chr2	109722920	109727043	NM_001285422
chr2	109709382	109727043	NM_001285421
chr2	109890877	109900936	NM_011699
chr2	109902395	109913319	NR_033473
chr2	110017816	110045325	NM_026613
chr2	110031249	110050479	NR_040508
chr2	110265082	110305725	NM_130452
chr2	110721493	110739537	NM_172979
chr2	110721493	110739537	NM_001290786
chr2	111269453	111270365	NM_146396
chr2	111257116	111258055	NM_146395
chr2	111193253	111229600	NM_026248
chr2	111230852	111231791	NM_001011795
chr2	111306200	111307142	NM_146393
chr2	111292269	111293211	NM_146394
chr2	111315480	111316398	NM_146908
chr2	111335158	111336076	NM_146907
chr2	111368633	111369551	NM_207236
chr2	111379001	111379937	NM_146381
chr2	111328420	111329338	NM_001005568
chr2	111483431	111484328	NM_146404
chr2	111478785	111479724	NM_146400
chr2	111420031	111420949	NM_207254
chr2	111489217	111493468	NM_001278788
chr2	111489217	111493815	NM_001278787
chr2	111537348	111538287	NM_146885
chr2	111449141	111450059	NM_001011773
chr2	111489217	111493815	NM_146262
chr2	111564503	111565442	NM_146403
chr2	111621133	111622072	NM_146888
chr2	111645056	111645995	NM_146886
chr2	111661452	111665166	NM_146884
chr2	111754250	111755189	NM_146887
chr2	111780312	111781260	NM_146889
chr2	111813785	111814724	NM_146402
chr2	111872914	111873853	NM_146401
chr2	111911989	111912928	NM_001011803
chr2	112008245	112009184	NM_146449
chr2	111983133	111984096	NM_146447
chr2	111960108	111961071	NM_207151
chr2	112020913	112021852	NM_146274
chr2	112042076	112043030	NM_146362
chr2	111944515	111945454	NM_001011787
chr2	112129870	112130815	NM_146742
chr2	112091760	112092699	NM_146450
chr2	112141946	112142897	NM_146448
chr2	112155897	112157007	NM_001011802
chr2	112071645	112072581	NM_207150
chr2	112247947	112259291	NM_172521
chr2	112239840	112247111	NM_207206
chr2	112261925	112262898	NM_025403
chr2	112363018	112368027	NM_026519
chr2	112379210	112414237	NM_024254
chr2	112479071	112480817	NM_205783
chr2	113285731	113297190	NM_029232
chr2	113748674	113758648	NM_011824
chr2	113685089	113716767	NM_001287818
chr2	113685089	113716767	NM_001287817
chr2	113691052	113708550	NR_040614
chr2	113776312	113829091	NM_009162
chr2	113831491	113848661	NM_181416
chr2	114013564	114032292	NR_028423
chr2	114009600	114013619	NM_010290
chr2	114054395	114061502	NR_028422
chr2	114047288	114052811	NM_009608
chr2	114150515	114150570	NR_105968
chr2	114193460	114201432	NM_175466
chr2	115493512	115512201	NR_030712
chr2	115638724	115638813	NR_035476
chr2	116074547	116076096	NR_033447
chr2	116878690	116892500	NM_026104
chr2	116900151	116912791	NR_040336
chr2	116900151	116912791	NR_040335
chr2	117121070	117172853	NM_001277256
chr2	117185126	117185226	NR_030440
chr2	117249738	117271540	NM_026620
chr2	117804648	117812802	NR_126427
chr2	118111921	118127133	NM_011580
chr2	118304913	118308166	NR_045919
chr2	118389111	118475234	NM_001177806
chr2	118475842	118479696	NM_009273
chr2	118388616	118475234	NM_013719
chr2	118528756	118549678	NM_138313
chr2	118707516	118728438	NM_001290790
chr2	118699102	118703963	NM_001081971
chr2	118707516	118728438	NM_177568
chr2	118663576	118698020	NM_001033254
chr2	118677245	118698020	NM_001145854
chr2	118745757	118748810	NM_001301269
chr2	118861999	118881357	NM_019826
chr2	118772768	118778164	NM_001145644
chr2	118779718	118795175	NM_170593
chr2	118814002	118836212	NM_026412
chr2	118754144	118762661	NM_001001982
chr2	118901614	118924524	NM_001045523
chr2	118926496	118928583	NM_028117
chr2	119112816	119136070	NM_011234
chr2	119047118	119104121	NM_029617
chr2	119034789	119042197	NM_173450
chr2	119017778	119029393	NM_199310
chr2	119208719	119217050	NM_001164827
chr2	119167787	119172389	NM_177157
chr2	119172499	119208795	NM_139139
chr2	119237359	119249513	NM_016907
chr2	119269200	119271226	NM_145530
chr2	119208719	119217050	NM_028054
chr2	119218118	119229865	NM_028104
chr2	119218118	119229865	NM_001290796
chr2	119174508	119177575	NM_001039223
chr2	119321198	119326197	NR_030683
chr2	119325783	119335666	NM_019454
chr2	119351241	119354327	NM_026929
chr2	119288741	119298453	NM_172269
chr2	119618297	119650160	NM_133851
chr2	119594295	119600744	NR_015473
chr2	119655450	119662798	NM_027175
chr2	119609531	119618505	NM_001042653
chr2	119618297	119650160	NM_001042652
chr2	119547706	119587022	NM_019769
chr2	119594295	119600744	NR_027832
chr2	119751325	119758525	NM_206941
chr2	119751325	119760431	NM_203345
chr2	119751325	119758525	NM_008523
chr2	119742336	119751253	NM_146125
chr2	119763958	119787537	NM_177294
chr2	119763958	119787537	NM_001163701
chr2	119751325	119760431	NM_206942
chr2	119675067	119735407	NM_030112
chr2	119972698	120027403	NM_011941
chr2	120027482	120032604	NM_001114637
chr2	120033432	120043032	NM_145378
chr2	120017516	120017579	NR_106125
chr2	120027482	120043032	NR_104353
chr2	120089486	120154575	NM_133838
chr2	120299956	120314165	NM_001024145
chr2	120265868	120289069	NM_001024137
chr2	120355308	120404116	NM_001110496
chr2	120355308	120404116	NM_173734
chr2	120355308	120404116	NM_001110497
chr2	120506829	120563831	NM_011743
chr2	120455697	120469367	NR_040608
chr2	120463592	120504919	NM_001177799
chr2	120463592	120504919	NM_007601
chr2	120476908	120504919	NM_001109761
chr2	120604237	120609315	NM_025657
chr2	120604237	120609508	NM_001159610
chr2	120604237	120609508	NM_001159609
chr2	120604237	120609358	NM_001159612
chr2	120609594	120621559	NM_001290807
chr2	120609381	120621559	NM_001290808
chr2	120609381	120621559	NM_025475
chr2	120604237	120609508	NR_027510
chr2	120860275	120970715	NM_009461
chr2	120850655	120866690	NR_038349
chr2	120850655	120866690	NR_038350
chr2	121018216	121036755	NM_013513
chr2	121093588	121109791	NM_001160424
chr2	121008407	121016912	NM_010761
chr2	121046110	121085759	NM_028799
chr2	121171167	121198770	NR_110985
chr2	121171167	121198770	NR_077245
chr2	121137291	121140698	NM_177846
chr2	121140427	121156680	NM_001290812
chr2	121142092	121156680	NM_029475
chr2	121165638	121171125	NM_001290820
chr2	121171167	121198770	NM_153387
chr2	121158272	121171125	NM_001290819
chr2	121140427	121156680	NM_001290811
chr2	121171167	121198770	NM_001290824
chr2	121358640	121363737	NM_009897
chr2	121295453	121310832	NM_001173506
chr2	121310560	121351013	NM_178795
chr2	121289601	121310832	NM_032393
chr2	121461665	121474023	NM_001081975
chr2	121413901	121438686	NM_007952
chr2	121394354	121413792	NM_153075
chr2	121457087	121458440	NM_026318
chr2	121451176	121456764	NM_001025371
chr2	121449197	121453420	NM_011354
chr2	121449197	121453420	NR_110986
chr2	121439026	121442601	NM_145973
chr2	121449197	121453420	NM_001290837
chr2	121506722	121544859	NM_030234
chr2	121506722	121544859	NM_001290987
chr2	121506722	121544859	NM_001290986
chr2	121953770	121956092	NM_008545
chr2	121956000	122015326	NM_001290992
chr2	121956000	122015326	NM_212450
chr2	121956000	122015326	NM_001290991
chr2	122147686	122153082	NM_009735
chr2	122053525	122118386	NM_145531
chr2	122028582	122053631	NM_001256055
chr2	122028579	122053632	NM_144545
chr2	122186271	122206393	NM_028914
chr2	122160699	122179027	NM_080510
chr2	122234838	122265337	NM_146126
chr2	122348891	122368918	NM_001013829
chr2	122303548	122313730	NM_145395
chr2	122315671	122347972	NM_001099297
chr2	122298899	122302885	NM_025777
chr2	122426476	122461130	NM_172980
chr2	122484940	122528040	NM_001085518
chr2	122466582	122467797	NR_027919
chr2	122630624	122632704	NM_001033256
chr2	122594472	122611277	NM_025961
chr2	122640802	122640881	NR_030547
chr2	122637886	122641076	NM_001004174
chr2	122765358	122809551	NM_001162503
chr2	122781998	122809551	NM_021507
chr2	122738504	122749487	NM_019788
chr2	122771712	122809551	NR_027888
chr2	124217678	124222358	NR_040612
chr2	124653580	124667789	NM_199239
chr2	124653580	124667789	NM_199240
chr2	124653580	124667789	NM_199241
chr2	125136691	125147841	NM_001162934
chr2	125068126	125088677	NM_175034
chr2	125087741	125123660	NM_001162418
chr2	125086270	125123660	NM_001162417
chr2	125087741	125123660	NM_010852
chr2	125247247	125259049	NM_001159646
chr2	125247514	125259049	NM_023595
chr2	125673099	125675642	NM_025613
chr2	125736985	125782870	NM_177608
chr2	125830301	125859082	NM_009939
chr2	125830301	125859082	NM_001285507
chr2	125830301	125859082	NM_001285512
chr2	125830301	125859082	NM_001285513
chr2	126034657	126091185	NM_008008
chr2	126152140	126165277	NM_026981
chr2	126553023	126588243	NM_011978
chr2	126628906	126675592	NM_207669
chr2	126639018	126675592	NM_010249
chr2	126628906	126675592	NM_001271467
chr2	126628906	126675592	NM_001271469
chr2	126639018	126675592	NR_073183
chr2	126647747	126675592	NM_001271492
chr2	126639018	126676337	NM_001271470
chr2	126628906	126675592	NM_001271468
chr2	126791557	126876261	NM_021450
chr2	126791557	126876261	NM_001164325
chr2	126761049	126783460	NM_029163
chr2	126890394	126933235	NM_023220
chr2	126902249	126902385	NR_106202
chr2	127103809	127133954	NM_144818
chr2	127070656	127097084	NM_026678
chr2	127186354	127208280	NM_198630
chr2	127240937	127247816	NM_025296
chr2	127247974	127260764	NM_175145
chr2	127208403	127240451	NM_177214
chr2	127338638	127357656	NM_172539
chr2	127363285	127367221	NM_009633
chr2	127336158	127338377	NM_010090
chr2	127341635	127357656	NM_001291003
chr2	127436214	127444565	NM_029629
chr2	127456497	127521392	NM_019789
chr2	127456497	127521392	NM_001291005
chr2	127456497	127482499	NM_001111331
chr2	127456497	127522094	NR_110989
chr2	127425198	127436092	NM_001081089
chr2	127587425	127603986	NM_029963
chr2	127575534	127584677	NM_001111029
chr2	127633225	127656695	NM_001171187
chr2	127575532	127584677	NM_028141
chr2	127633225	127656695	NM_010762
chr2	127740731	127788891	NM_001291013
chr2	127740731	127788891	NM_016902
chr2	127791376	127792488	NR_015476
chr2	127704389	127729897	NM_145532
chr2	127740731	127788891	NM_001291012
chr2	127800199	127831859	NM_009772
chr2	127800199	127831859	NM_001113179
chr2	128126037	128131498	NM_001291016
chr2	128126037	128162547	NM_207681
chr2	128126037	128162547	NM_207680
chr2	128126037	128162547	NM_009754
chr2	128127574	128131498	NM_001284410
chr2	128372107	128429351	NR_028591
chr2	128610082	128687395	NM_008569
chr2	128863931	128897034	NM_024237
chr2	128926267	128944020	NM_020594
chr2	129065946	129096283	NM_027192
chr2	129218968	129235606	NR_045838
chr2	129198772	129211612	NM_015747
chr2	129129699	129134111	NM_025395
chr2	129198772	129205104	NM_001159593
chr2	129178147	129180673	NR_045264
chr2	129297369	129307826	NR_040371
chr2	129268209	129297212	NM_181589
chr2	129299609	129309972	NM_010554
chr2	129369901	129375733	NR_015474
chr2	129686548	129698658	NM_001286502
chr2	129686548	129699938	NM_018863
chr2	129800516	129832285	NM_183262
chr2	129798368	129801459	NR_029452
chr2	129800516	129832285	NM_001038635
chr2	130016291	130016408	NR_105757
chr2	130100393	130103375	NM_001033197
chr2	130112415	130154232	NM_001289748
chr2	130123274	130154232	NM_001289747
chr2	130123274	130154232	NM_001289749
chr2	130123274	130154232	NM_177726
chr2	130195193	130264445	NM_138655
chr2	130278025	130278088	NR_028528
chr2	130171635	130179364	NM_009225
chr2	130279308	130284451	NM_130884
chr2	130274411	130279313	NM_024193
chr2	130275514	130275573	NR_028547
chr2	130295938	130370481	NM_001110513
chr2	130405258	130406074	NM_029375
chr2	130405295	130406074	NM_001163483
chr2	130406521	130407794	NM_025753
chr2	130390774	130397629	NM_019696
chr2	130417683	130424288	NM_178762
chr2	130417683	130424641	NM_001114541
chr2	130424319	130444269	NM_030559
chr2	130632764	130642844	NM_001291028
chr2	130580676	130582541	NM_009732
chr2	130654082	130664645	NM_029832
chr2	130563756	130565394	NM_207207
chr2	130613837	130630027	NM_198176
chr2	130576168	130577053	NM_011025
chr2	130589995	130630038	NM_080562
chr2	130613837	130630027	NM_001146084
chr2	130589995	130630038	NM_001255994
chr2	130589995	130630038	NM_001255993
chr2	130632764	130642844	NM_001291027
chr2	130632764	130642844	NM_197945
chr2	130684107	130697519	NM_001081162
chr2	130801965	130804101	NR_024097
chr2	130872540	130906396	NR_015523
chr2	131039631	131042682	NM_020014
chr2	131050816	131063814	NM_033615
